Wavelength [microns]  Transmission [unitless]
      273.448             0.00182472
      275.046             0.00266112
      276.338             0.00360024
      277.180             0.00551796
      278.301             0.00713290
      279.125             0.00716372
      280.847              0.0103936
      281.793              0.0109483
      282.103              0.0109483
      282.442              0.0109191
      282.723              0.0119621
      283.078              0.0166052
      283.381              0.0164225
      283.704              0.0164225
      284.064              0.0163014
      284.333              0.0182472
      284.689              0.0201930
      285.049              0.0200719
      285.317              0.0205829
      285.682              0.0252282
      286.017              0.0254109
      286.318              0.0286408
      286.683              0.0295037
      286.979              0.0339106
      287.323              0.0349179
      287.693              0.0377109
      287.965              0.0405391
      288.334              0.0458516
      288.697              0.0531370
      288.979              0.0575704
      289.352              0.0638652
      289.682              0.0730034
      290.006              0.0798130
      290.381              0.0918638
      290.672              0.0995384
      291.036               0.110092
      291.415               0.120797
      291.692               0.131003
      292.073               0.143046
      292.436               0.157014
      292.737               0.166455
      293.118               0.178214
      293.442               0.191596
      293.789               0.205049
      294.175               0.220289
      294.464               0.233564
      294.846               0.246946
      295.232               0.260327
      295.519               0.273708
      295.911               0.287089
      296.270               0.300471
      296.594               0.313852
      296.985               0.327186
      297.302               0.342036
      297.672               0.355821
      298.069               0.369607
      298.361               0.376835
      298.757               0.390490
      299.147               0.403955
      299.450               0.416219
      299.850               0.426985
      300.205               0.439636
      300.553               0.450167
      300.955               0.463567
      301.268               0.475293
      301.659               0.486457
      302.066               0.500324
      302.364               0.507488
      302.780               0.521393
      303.080               0.532424
      303.490               0.544308
      303.888               0.557604
      304.206               0.568087
      304.618               0.580869
      304.976               0.594251
      305.344               0.607632
      305.760               0.621119
      306.076               0.632642
      306.485               0.645864
      306.904               0.660991
      307.213               0.675079
      307.636               0.689774
      308.031               0.703126
      308.373               0.716638
      308.796               0.727392
      309.147               0.737796
      309.540               0.749109
      309.969               0.759814
      310.286               0.770370
      310.713               0.778472
      311.139               0.788279
      311.462               0.794468
      311.896               0.800760
      312.288               0.808979
      312.656               0.811952
      313.091               0.814434
      313.436               0.816993
      313.854               0.821386
      314.295               0.821124
      314.617               0.821124
      315.060               0.821124
      315.488               0.820807
      315.831               0.816161
      316.276               0.815585
      316.662               0.811743
      317.058               0.810176
      317.507               0.807394
      317.848               0.806576
      318.289               0.803198
      318.740               0.801116
      319.074               0.798552
      319.530               0.797491
      319.957               0.794641
      320.325               0.791965
      320.782               0.789710
      321.161               0.788347
      321.585               0.786045
      322.048               0.781623
      322.390               0.779110
      322.851               0.777300
      323.311               0.773682
      323.660               0.770899
      324.128               0.770134
      324.551               0.765434
      324.949               0.764544
      325.419               0.764626
      325.791               0.763128
      326.243               0.760778
      326.720               0.760909
      327.068               0.761157
      327.555               0.764085
      327.906               0.764558
      328.386               0.764558
      328.857               0.764775
      329.223               0.770350
      329.707               0.770032
      330.136               0.772815
      330.556               0.773632
      331.043               0.777010
      331.421               0.779093
      331.895               0.781657
      332.388               0.782718
      332.749               0.785520
      333.244               0.789665
      333.717               0.792017
      334.109               0.792943
      334.606               0.797572
      335.028               0.798410
      335.480               0.801247
      335.984               0.805902
      336.361               0.806527
      336.859               0.809097
      337.362               0.813632
      337.738               0.816380
      338.249               0.818965
      338.719               0.823693
      339.142               0.826234
      339.654               0.828459
      340.069               0.831135
      340.553               0.834233
      341.073               0.838358
      341.454               0.839524
      341.974               0.842423
      342.485               0.843086
      342.882               0.846928
      343.407               0.848495
      343.872               0.851278
      344.329               0.852096
      344.857               0.855473
      345.267               0.857556
      345.781               0.860119
      346.316               0.861181
      346.708               0.864030
      347.246               0.866707
      347.759               0.868961
      348.185               0.870189
      348.725               0.874390
      349.183               0.875822
      349.675               0.877816
      350.222               0.879379
      350.631               0.883165
      351.173               0.885005
      351.720               0.886689
      352.129               0.890055
      352.684               0.893975
      353.195               0.894586
      353.655               0.897281
      354.211               0.902077
      354.663               0.903154
      355.189               0.905704
      355.755               0.909995
      356.170               0.912590
      356.744               0.916419
      357.165               0.919785
      357.731               0.921469
      358.294               0.923309
      358.723               0.927931
      359.299               0.930486
      359.819               0.933848
      360.307               0.937769
      360.885               0.938380
      361.344               0.941074
      361.899               0.945823
      362.486               0.948499
      362.915               0.949381
      363.504               0.953788
      364.074               0.956411
      364.531               0.957803
      365.124               0.961806
      365.638               0.963559
      366.166               0.963453
      366.765               0.966235
      367.220               0.967000
      367.809               0.971700
      368.412               0.972499
      368.858               0.975077
      369.467               0.976255
      370.039               0.976985
      370.531               0.981392
      371.142               0.981671
      371.650               0.982714
      372.218               0.987357
      372.838               0.987043
      373.297               0.989124
      373.916               0.990929
      374.532               0.990823
      375.000               0.991448
      375.629               0.996157
      376.198               0.996298
      376.732               0.996298
      377.364               0.996771
      377.865               0.999699
      378.472               0.999947
      379.114               0.999947
      379.584               0.999947
      380.228               0.999947
      380.852               0.999947
      381.352               0.999947
      382.000               0.999947
      382.564               0.999947
      383.142               0.999947
      383.797               0.999947
      384.296                1.00000
      384.941               0.997305
      385.602               0.996558
      386.089               0.990621
      386.757               0.986415
      387.384               0.980323
      387.924               0.973633
      388.593               0.966285
      389.150               0.960141
      389.772               0.947776
      390.453               0.938578
      390.957               0.924472
      391.645               0.911144
      392.157               0.897763
      392.835               0.884593
      393.519               0.867548
      394.031               0.851415
      394.726               0.835449
      395.367               0.817475
      395.943               0.798322
      396.641               0.780548
      397.207               0.758876
      397.867               0.737917
      398.577               0.716642
      399.098               0.693209
      399.808               0.669585
      400.506               0.646665
      401.049               0.619554
      401.768               0.596684
      402.405               0.569815
      403.030               0.544911
      403.755               0.518907
      404.317               0.493297
      405.022               0.467061
      405.756               0.441611
      406.294               0.414772
      407.034               0.389479
      407.738               0.362842
      408.324               0.334599
      409.066               0.306020
      409.698               0.281357
      410.374               0.250428
      411.128               0.219178
      411.692               0.186122
      412.439               0.145493
      413.194               0.111011
      413.758              0.0819078
      414.525              0.0619934
      415.231              0.0460234
      415.867              0.0341587
      416.636              0.0263144
      417.261              0.0194929
      417.990              0.0161159
      418.773              0.0106779
      419.349             0.00897168
      420.133             0.00607266
      420.904             0.00547795
      421.539             0.00448579
