Wavelength [microns]  Transmission [unitless]
      18.0050            0.000236788
      18.0235            0.000225222
      18.0499            0.000207733
      18.0803            0.000189677
      18.1113            0.000176408
      18.1394            0.000173193
      18.1664            0.000181164
      18.1934            0.000195812
      18.2205            0.000212251
      18.2477            0.000225590
      18.2752            0.000232262
      18.3028            0.000235114
      18.3306            0.000235871
      18.3584            0.000235929
      18.3863            0.000236686
      18.4141            0.000232920
      18.4420            0.000222968
      18.4699            0.000216749
      18.4979            0.000224214
      18.5260            0.000256355
      18.5542            0.000334631
      18.5825            0.000438935
      18.6109            0.000535742
      18.6395            0.000591527
      18.6682            0.000573109
      18.6971            0.000478942
      18.7261            0.000347944
      18.7552            0.000221205
      18.7844            0.000139818
      18.8135            0.000127469
      18.8426            0.000159305
      18.8718            0.000210958
      18.9011            0.000258243
      18.9305            0.000276985
      18.9600            0.000255066
      18.9896            0.000213021
      19.0193            0.000176751
      19.0491            0.000172156
      19.0789            0.000226351
      19.1089            0.000348175
      19.1390            0.000502495
      19.1691            0.000650259
      19.1993            0.000752411
      19.2296            0.000772391
      19.2600            0.000724601
      19.2905            0.000658243
      19.3211            0.000622905
      19.3519            0.000667513
      19.3828            0.000780327
      19.4139            0.000938193
      19.4451             0.00114446
      19.4764             0.00140247
      19.5077             0.00171545
      19.5392             0.00208360
      19.5707             0.00250389
      19.6023             0.00297315
      19.6341             0.00348821
      19.6659             0.00402504
      19.6978             0.00456217
      19.7298             0.00515752
      19.7618             0.00587194
      19.7940             0.00676637
      19.8263             0.00788942
      19.8586             0.00919377
      19.8911              0.0106006
      19.9236              0.0120313
      19.9562              0.0134003
      19.9889              0.0146354
      20.0217              0.0158599
      20.0546              0.0172307
      20.0876              0.0189045
      20.1208              0.0207310
      20.1542              0.0222257
      20.1876              0.0240799
      20.2213              0.0270580
      20.2550              0.0319244
      20.2889              0.0382784
      20.3230              0.0456874
      20.3571              0.0548685
      20.3914              0.0665388
      20.4257              0.0812696
      20.4601              0.0977902
      20.4946               0.116583
      20.5292               0.138875
      20.5639               0.165895
      20.5988               0.197991
      20.6339               0.233301
      20.6691               0.273215
      20.7044               0.319455
      20.7398               0.373740
