Wavelength [microns]  Transmission [unitless]
      100.085            0.000447514
      100.243            0.000383367
      100.420            0.000390152
      100.589            0.000472543
      100.758            0.000522601
      100.927            0.000544033
      101.097            0.000553636
      101.268            0.000649858
      101.439            0.000663615
      101.611            0.000596686
      101.784            0.000622605
      101.957            0.000652454
      102.130            0.000677779
      102.304            0.000744856
      102.479            0.000761542
      102.655            0.000725834
      102.831            0.000717862
      103.007            0.000726798
      103.185            0.000749862
      103.362            0.000774928
      103.541            0.000812008
      103.720            0.000846974
      103.900            0.000798362
      104.080            0.000814344
      104.261            0.000901036
      104.442            0.000957768
      104.625            0.000886463
      104.807            0.000738849
      104.991            0.000871187
      105.175            0.000914904
      105.360            0.000831956
      105.545            0.000798251
      105.731            0.000814269
      105.918            0.000871001
      106.105            0.000913495
      106.293            0.000922987
      106.482            0.000902037
      106.671            0.000888206
      106.862            0.000873634
      107.052            0.000866997
      107.244            0.000912642
      107.436            0.000936892
      107.629            0.000937077
      107.822            0.000975455
      108.016             0.00102462
      108.211             0.00106222
      108.407             0.00101179
      108.603            0.000964071
      108.800            0.000934074
      108.998            0.000891617
      109.196            0.000864994
      109.395            0.000884016
      109.595             0.00106478
      109.796             0.00119879
      109.997             0.00124343
      110.199             0.00121933
      110.402             0.00122938
      110.606             0.00128948
      110.810             0.00135040
      111.015             0.00143313
      111.221             0.00151474
      111.428             0.00147703
      111.635             0.00145482
      111.843             0.00147870
      112.052             0.00156554
      112.262             0.00156224
      112.473             0.00147369
      112.684             0.00146813
      112.896             0.00154029
      113.109             0.00166992
      113.323             0.00176588
      113.537             0.00180059
      113.753             0.00182009
      113.969             0.00209070
      114.186             0.00223431
      114.404             0.00222456
      114.622             0.00230291
      114.842             0.00246406
      115.062             0.00271112
      115.283             0.00303901
      115.505             0.00335705
      115.728             0.00365821
      115.952             0.00405162
      116.176             0.00424607
      116.402             0.00428092
      116.628             0.00459921
      116.855             0.00506026
      117.084             0.00554237
      117.312             0.00558501
      117.542             0.00581610
      117.773             0.00624918
      118.005             0.00631689
      118.238             0.00639754
      118.471             0.00662261
      118.706             0.00723806
      118.941             0.00782062
      119.177             0.00829353
      119.415             0.00878173
      119.653             0.00914930
      119.892             0.00941783
      120.132             0.00980079
      120.373              0.0101770
      120.615              0.0105992
      120.858              0.0114481
      121.103              0.0120456
      121.348              0.0123782
      121.594              0.0130407
      121.841              0.0138658
      122.089              0.0148300
      122.338              0.0159660
      122.588              0.0170199
      122.839              0.0179667
      123.091              0.0189143
      123.344              0.0202298
      123.598              0.0218531
      123.853              0.0229661
      124.110              0.0250439
      124.367              0.0279742
      124.625              0.0297923
      124.885              0.0318476
      125.146              0.0343325
      125.407              0.0368061
      125.670              0.0398025
      125.934              0.0433649
      126.199              0.0472331
      126.465              0.0510075
      126.732              0.0546959
      127.001              0.0588375
      127.270              0.0628460
      127.541              0.0670371
      127.812              0.0733937
      128.085              0.0797412
      128.360              0.0856645
      128.635              0.0914270
      128.911              0.0977244
      129.189               0.104611
      129.468               0.111421
      129.748               0.119160
      130.029               0.127661
      130.312               0.135273
      130.596               0.142834
      130.880               0.150504
      131.167               0.158238
      131.454               0.166229
      131.743               0.174571
      132.033               0.183551
      132.324               0.192311
      132.617               0.200744
      132.911               0.209229
      133.206               0.218104
      133.503               0.227210
      133.800               0.235600
      134.100               0.242943
      134.400               0.250257
      134.702               0.262487
      135.005               0.274536
      135.310               0.285553
      135.616               0.296832
      135.923               0.308093
      136.232               0.319168
      136.542               0.328985
      136.853               0.341139
      137.166               0.356609
      137.481               0.376092
      137.797               0.395796
      138.114               0.415060
      138.433               0.436004
      138.753               0.452895
      139.075               0.466509
      139.398               0.485352
      139.723               0.508023
      140.049               0.532839
      140.377               0.552052
      140.706               0.577419
      141.037               0.608722
      141.370               0.634585
      141.704               0.655837
      142.039               0.672364
      142.376               0.684204
      142.715               0.693727
      143.055               0.703307
      143.397               0.720959
      143.741               0.734512
      144.087               0.742823
      144.433               0.753030
      144.782               0.762528
      145.133               0.771481
      145.485               0.782247
      145.838               0.793923
      146.194               0.805246
      146.551               0.810583
      146.910               0.820283
      147.271               0.835610
      147.633               0.852014
      147.998               0.867334
      148.364               0.880978
      148.732               0.893846
      149.101               0.904191
      149.473               0.913131
      149.846               0.927183
      150.222               0.940681
      150.599               0.952957
      150.978               0.966241
      151.359               0.981180
      151.742               0.995621
      152.127                1.00000
      152.514               0.999699
      152.902               0.996846
      153.293               0.994945
      153.686               0.996179
      154.081               0.999502
      154.478               0.997515
      154.877               0.995900
      155.278               0.994088
      155.681               0.984201
      156.086               0.974296
      156.493               0.966655
      156.903               0.963063
      157.314               0.960819
      157.728               0.958859
      158.144               0.954593
      158.562               0.955638
      158.982               0.960815
      159.405               0.957443
      159.829               0.953452
      160.257               0.950478
      160.686               0.948300
      161.118               0.947711
      161.551               0.948982
      161.988               0.952792
      162.427               0.955431
      162.868               0.957126
      163.311               0.963510
      163.757               0.967186
      164.205               0.966142
      164.656               0.958285
      165.109               0.953025
      165.565               0.950159
      166.024               0.938203
      166.484               0.928736
      166.948               0.921928
      167.414               0.908566
      167.882               0.887961
      168.354               0.862496
      168.828               0.844372
      169.304               0.823437
      169.783               0.798489
      170.265               0.774184
      170.750               0.745567
      171.238               0.712173
      171.728               0.675731
      172.221               0.642254
      172.717               0.611371
      173.216               0.574868
      173.718               0.536302
      174.222               0.497472
      174.730               0.463286
      175.240               0.428832
      175.754               0.393753
      176.270               0.360652
      176.790               0.330765
      177.313               0.303949
      177.838               0.277699
      178.367               0.254637
      178.899               0.234464
      179.435               0.213415
      179.973               0.194392
      180.515               0.177570
      181.060               0.160999
      181.608               0.146399
      182.160               0.133875
      182.714               0.122379
      183.273               0.111942
      183.835               0.102394
      184.400              0.0931021
      184.968              0.0850763
      185.541              0.0782960
      186.116              0.0718012
      186.696              0.0654650
      187.279              0.0593723
      187.865              0.0541975
      188.456              0.0493370
      189.050              0.0447134
      189.647              0.0405818
      190.249              0.0366944
      190.854              0.0330820
      191.464              0.0301538
      192.077              0.0273778
      192.694              0.0246583
      193.315              0.0220751
      193.940              0.0199246
      194.569              0.0182199
      195.203              0.0167286
      195.840              0.0152949
      196.482              0.0138970
      197.127              0.0126587
      197.777              0.0115158
      198.432              0.0104620
      199.165             0.00943907
      199.421             0.00909345
