Wavelength [microns]  Transmission [unitless]
      1.91903                0.00000
      1.92000                0.00000
      1.92000                0.00000
      1.92000                0.00000
      1.92000                0.00000
      1.92000                0.00000
      1.92000                0.00000
      1.92000                0.00000
      1.92000                0.00000
      1.92000                0.00000
      1.92000                0.00000
      1.92000                0.00000
      1.92000                0.00000
