Wavelength [microns]  Transmission [unitless]
      382.117             0.00166349
      382.689             0.00166349
      383.244             0.00166349
      383.838             0.00166349
      384.376             0.00155702
      384.992             0.00344394
      385.104             0.00332697
      392.051             0.00350226
      392.273             0.00507031
      392.944             0.00503808
      394.324             0.00665395
      395.709             0.00823228
      396.393              0.0101007
      396.929             0.00989078
      397.604              0.0121435
      398.161              0.0145555
      398.822              0.0172204
      399.403              0.0211093
      400.049              0.0235467
      400.655              0.0291547
      401.284              0.0382602
      401.915              0.0488086
      402.527              0.0696344
      403.240               0.101643
      403.804               0.138282
      404.494               0.170169
      405.081               0.198857
      405.754               0.231216
      406.483               0.263536
      407.022               0.295566
      407.758               0.328539
      408.310               0.361511
      409.031               0.394246
      409.770               0.426053
      410.311               0.458168
      411.069               0.488467
      411.613               0.516493
      412.363               0.546898
      413.093               0.577630
      413.667               0.606507
      414.422               0.635452
      414.986               0.665353
      415.749               0.694891
      416.447               0.724934
      417.081               0.757259
      417.806               0.794172
      418.422               0.827969
      419.192               0.856161
      419.846               0.880011
      420.548               0.897156
      421.230               0.911591
      421.914               0.926138
      422.623               0.935957
      423.288               0.944038
      424.024               0.952705
      424.669               0.958662
      425.432               0.963824
      426.060               0.968771
      426.846               0.971749
      427.459               0.975811
      428.266               0.978130
      428.868               0.980542
      429.690               0.982954
      430.288               0.985433
      431.121               0.986368
      431.719               0.988566
      432.558               0.989827
      433.162               0.989934
      434.004               0.992556
      434.618               0.993101
      435.457               0.992997
      436.087               0.994680
      436.919               0.996548
      437.571               0.996428
      438.391               0.996428
      439.069               0.996428
      439.873               0.996402
      440.580               0.997443
      441.366               0.999823
      442.104               0.999755
      442.870               0.999755
      443.638               0.999755
      444.384               0.999755
      445.183               0.999755
      445.908               0.999755
      446.737               0.999755
      447.441                1.00000
      448.299               0.996248
      448.985               0.996428
      449.867               0.996428
      450.539               0.996532
      451.441               0.994850
      452.116               0.992982
      452.828               0.993192
      453.706               0.990939
      454.432               0.988527
      455.294               0.985862
      456.052               0.982096
      456.893               0.977904
      457.684               0.974729
      458.505               0.969813
      459.329               0.963212
      460.129               0.958501
      460.985               0.953677
      461.762               0.948959
      462.652               0.942248
      463.407               0.937541
      464.327               0.932717
      465.078               0.927893
      465.794               0.922973
      466.758               0.914710
      467.482               0.910093
      468.439               0.905349
      469.187               0.898957
      470.131               0.893424
      470.910               0.890199
      471.835               0.884456
      472.649               0.881092
      473.553               0.878056
      474.403               0.873051
      475.285               0.870004
      476.171               0.866771
      477.030               0.865133
      477.951               0.860981
      478.801               0.858692
      479.543               0.856618
      480.578               0.855584
      481.324               0.853103
      482.363               0.851745
      483.122               0.849956
      484.159               0.848378
      484.937               0.846762
      485.967               0.846795
      486.773               0.845317
      487.789               0.843318
      488.628               0.842179
      489.624               0.839981
      490.500               0.839046
      491.474               0.836666
      492.389               0.836847
      493.340               0.835070
      494.294               0.833386
      495.220               0.831917
      496.212               0.829957
      497.113               0.830186
      498.144               0.827961
      499.037               0.826701
      499.849               0.826402
      500.970               0.823266
      501.788               0.823428
      502.908               0.822698
      503.748               0.820145
      504.859               0.820179
      505.729               0.818701
      506.825               0.816650
      507.731               0.816889
      508.806               0.814749
      509.753               0.813379
      510.805               0.813346
      511.794               0.810753
      512.820               0.810118
      513.851               0.810211
      514.852               0.808628
      515.925               0.806668
      516.898               0.806897
      518.013               0.804673
      518.960               0.803412
      520.114               0.803464
      521.037               0.803584
      522.226               0.801763
      523.132               0.801801
      524.349               0.801838
      525.259               0.799392
      526.220               0.798458
      527.407               0.798526
      528.388               0.797265
      529.553               0.795040
      530.579               0.795147
      531.718               0.795147
      532.790               0.795147
      533.903               0.795147
      535.020               0.795147
      536.106               0.795281
      537.269               0.791574
      538.324               0.791820
      539.533               0.791820
      540.561               0.791820
      541.813               0.791820
      542.815               0.791820
      544.106               0.791820
      545.089               0.791820
      546.410               0.791820
      547.384               0.791820
      548.728               0.791820
      549.700               0.791820
      551.062               0.791820
      552.040               0.791820
      553.411               0.791820
      554.403               0.791820
      555.777               0.792046
      556.793               0.788493
      558.008               0.788493
      559.189               0.788493
      560.454               0.788493
      561.604               0.788493
      562.919               0.788493
      564.038               0.788493
      565.401               0.788493
      566.493               0.788493
      567.898               0.788493
      568.970               0.788493
      570.409               0.788493
      571.470               0.788493
      572.936               0.788493
      573.996               0.788493
      575.480               0.788493
      576.547               0.788493
      578.043               0.788493
      579.126               0.788508
      580.625               0.786622
      581.734               0.785166
      583.228               0.785166
      584.373               0.785166
      585.854               0.785166
      587.044               0.785166
      588.503               0.785166
      589.747               0.785288
      591.177               0.783269
      592.479               0.779803
      593.878               0.776721
