Wavelength [microns]  Transmission [unitless]
      1.41107             0.00396527
      1.41182             0.00506639
      1.41300             0.00656745
      1.41445             0.00828535
      1.41603             0.00863889
      1.41774             0.00629136
      1.41957             0.00272037
      1.42135            0.000452614
      1.42258            1.77151e-05
      1.42423            0.000270316
      1.42783            0.000334871
      1.43387            0.000363861
      1.44008            0.000391958
      1.44441            0.000316634
      1.44757            0.000156241
      1.44970            1.59674e-05
      1.45000                0.00000
      1.45000                0.00000
