Wavelength [microns]  Transmission [unitless]
      4.39565                0.00000
      4.39807                0.00000
      4.40000                0.00000
      4.40000                0.00000
      4.40000                0.00000
      4.40000                0.00000
      4.40000                0.00000
      4.40000                0.00000
      4.40000                0.00000
      4.40000                0.00000
      4.40000                0.00000
      4.40000                0.00000
      4.40000                0.00000
      4.40000                0.00000
