Wavelength [microns]  Transmission [unitless]
      4.39400            0.000252959
      4.40224            0.000313547
      4.41142            0.000340170
      4.42013            0.000363808
      4.42884            0.000626896
      4.43755            0.000710126
      4.44626            0.000590967
      4.45497            0.000478516
      4.46372            0.000428583
      4.47237            0.000455865
      4.48036            0.000564121
      4.48874            0.000645219
      4.49752            0.000661365
      4.50623            0.000536515
      4.51494            0.000526280
      4.52365            0.000606536
      4.53236            0.000600417
      4.54107            0.000650139
      4.54978            0.000744740
      4.55849            0.000808961
      4.56720            0.000957337
      4.57591             0.00113150
      4.58462             0.00117796
      4.59333             0.00114670
      4.60204             0.00108725
      4.61075             0.00111186
      4.61951            0.000958849
      4.62811            0.000777163
      4.63607            0.000896041
      4.64452             0.00107356
      4.65330             0.00117707
      4.66201            0.000981120
      4.67072            0.000879454
      4.67943            0.000841400
      4.68814            0.000784800
      4.69685            0.000729653
      4.70556            0.000580137
      4.71427            0.000145591
      4.72298            0.000268926
      4.73169            0.000590116
      4.74040            0.000582564
      4.74911            0.000414335
      4.75782            0.000360876
      4.76653            0.000793442
      4.77530             0.00101388
      4.78384             0.00106836
      4.79179             0.00101536
      4.80031            0.000856425
      4.80908            0.000720128
      4.81779            0.000752150
      4.82650            0.000626249
      4.83521            0.000550852
      4.84392            0.000732184
      4.85263             0.00109184
      4.86134             0.00121657
      4.87005            0.000715147
      4.87876            0.000587851
      4.88747             0.00122404
      4.89618             0.00296298
      4.90489             0.00145209
      4.91362            0.000817761
      4.92236             0.00428648
      4.93047              0.0126155
      4.93866              0.0299023
      4.94743              0.0597946
      4.95615               0.115835
      4.96486               0.190812
      4.97357               0.279666
      4.98228               0.370192
      4.99099               0.459369
      4.99970               0.544339
      5.00841               0.624203
      5.01712               0.695343
      5.02583               0.754482
      5.03454               0.790492
      5.04325               0.802214
      5.05196               0.790708
      5.06067               0.777093
      5.06941               0.775148
      5.07812               0.793213
      5.08618               0.831473
      5.09444               0.877034
      5.10322               0.921792
      5.11193               0.952258
      5.12064               0.969407
      5.12935               0.973545
      5.13806               0.968617
      5.14677               0.958862
      5.15548               0.946824
      5.16419               0.935187
      5.17290               0.924869
      5.18161               0.916868
      5.19032               0.912860
      5.19903               0.916308
      5.20774               0.928122
      5.21645               0.947471
      5.22519               0.968268
      5.23387               0.987030
      5.24188               0.998308
      5.25022                1.00000
      5.25900               0.991458
      5.26771               0.973065
      5.27642               0.948076
      5.28513               0.919760
      5.29384               0.894940
      5.30255               0.879551
      5.31126               0.875969
      5.31997               0.886876
      5.32868               0.907525
      5.33739               0.933866
      5.34610               0.958198
      5.35481               0.974124
      5.36352               0.981606
      5.37223               0.984158
      5.38098               0.984528
      5.38962               0.983213
      5.39760               0.979932
      5.40600               0.975163
      5.41478               0.969088
      5.42349               0.961841
      5.43220               0.954062
      5.44091               0.946486
      5.44962               0.940495
      5.45833               0.935366
      5.46704               0.930849
      5.47575               0.926572
      5.48446               0.922682
      5.49317               0.918903
      5.50188               0.914839
      5.51059               0.909046
      5.51930               0.903387
      5.52801               0.900893
      5.53677               0.903583
      5.54536               0.911726
      5.55331               0.926104
      5.56178               0.939404
      5.57056               0.949654
      5.57927               0.954767
      5.58798               0.951740
      5.59669               0.944059
      5.60540               0.936468
      5.61411               0.928475
      5.62282               0.921969
      5.63153               0.919294
      5.64024               0.919684
      5.64895               0.922787
      5.65766               0.928238
      5.66637               0.935927
      5.67509               0.942686
      5.68385               0.945117
      5.69200               0.943062
      5.70015               0.938089
      5.70891               0.931707
      5.71763               0.925673
      5.72634               0.923686
      5.73505               0.929272
      5.74376               0.939430
      5.75247               0.949546
      5.76118               0.955471
      5.76989               0.951846
      5.77860               0.942218
      5.78731               0.929357
      5.79602               0.918779
      5.80473               0.912786
      5.81344               0.913321
      5.82215               0.918443
      5.83088               0.923937
      5.83961               0.926807
      5.84771               0.928422
      5.85592               0.928962
      5.86470               0.928772
      5.87341               0.931387
      5.88212               0.932582
      5.89083               0.930266
      5.89954               0.928531
      5.90825               0.925109
      5.91696               0.919119
      5.92567               0.912421
      5.93438               0.906416
      5.94309               0.902127
      5.95180               0.900739
      5.96051               0.904264
      5.96922               0.912585
      5.97793               0.916762
      5.98667               0.918764
      5.99537               0.918337
      6.00341               0.910478
      6.01170               0.900364
      6.02048               0.890139
      6.02919               0.880260
      6.03790               0.875956
      6.04661               0.877634
      6.05532               0.875865
      6.06403               0.877039
      6.07274               0.880807
      6.08145               0.876360
      6.09016               0.870510
      6.09887               0.864390
      6.10758               0.855514
      6.11629               0.844365
      6.12500               0.831954
      6.13371               0.821641
      6.14246               0.814332
      6.15112               0.810122
      6.15912               0.808119
      6.16748               0.807375
      6.17626               0.808136
      6.18497               0.812693
      6.19368               0.816542
      6.20239               0.818245
      6.21110               0.816708
      6.21981               0.809660
      6.22852               0.796987
      6.23723               0.779033
      6.24594               0.759854
      6.25465               0.741949
      6.26336               0.729201
      6.27207               0.723632
      6.28078               0.725185
      6.28956               0.733337
      6.29782               0.744391
      6.30588               0.755567
      6.31460               0.762323
      6.32333               0.764436
      6.33204               0.762850
      6.34075               0.759840
      6.34946               0.753113
      6.35817               0.742540
      6.36688               0.729391
      6.37559               0.701797
      6.38430               0.661309
      6.39301               0.611503
      6.40172               0.557229
      6.41043               0.502233
      6.41914               0.451912
      6.42785               0.403185
      6.43657               0.353124
      6.44534               0.297684
      6.45353               0.236815
      6.46164               0.175146
      6.47038               0.118251
      6.47911              0.0750038
      6.48782              0.0442361
      6.49653              0.0243828
      6.50524              0.0131136
      6.51395             0.00759300
      6.52266             0.00466500
      6.53137             0.00286228
      6.54008             0.00186428
      6.54879             0.00133055
      6.55750            0.000848466
      6.56621            0.000535437
      6.57492            0.000503506
      6.58363            0.000616174
      6.59235            0.000693900
      6.60110            0.000564844
      6.60923            0.000469049
      6.61741            0.000477869
      6.62617            0.000657247
      6.63489            0.000607111
      6.64360            0.000474664
      6.65231            0.000365993
      6.66102            0.000401848
      6.66973            0.000456587
      6.67844            0.000438950
      6.68715            0.000242033
      6.69586            9.19648e-05
      6.70457            0.000133211
      6.71328            0.000171403
      6.72199            0.000267502
      6.73070            0.000433458
      6.73941            0.000331525
      6.74814            0.000221456
      6.75687            0.000247234
      6.76494            0.000510593
      6.77318            0.000613760
      6.78196            0.000392430
      6.79067            0.000441314
      6.79938            0.000556306
      6.80809            0.000635583
      6.81680            0.000391943
