Wavelength [microns]  Transmission [unitless]
      3.99281                0.00000
      3.99565                0.00000
      3.99807                0.00000
      4.00000                0.00000
      4.00000                0.00000
      4.00000                0.00000
      4.00000                0.00000
      4.00000                0.00000
      4.00000                0.00000
      4.00000                0.00000
      4.00000                0.00000
      4.00000                0.00000
      4.00000                0.00000
      4.00000                0.00000
      4.00000                0.00000
