Wavelength [microns]  Transmission [unitless]
      10.0254            0.000785199
      10.0385             0.00121792
      10.0586             0.00172447
      10.0763             0.00200731
      10.0890             0.00188925
      10.1017             0.00106108
      10.1183            0.000395898
      10.1390            0.000212312
      10.1530            0.000334446
      10.1657            0.000777049
      10.1793             0.00141515
      10.1995             0.00152484
      10.2169             0.00169717
      10.2296             0.00202265
      10.2423             0.00213665
      10.2592             0.00198722
      10.2797             0.00158541
      10.2951             0.00104465
      10.3000            0.000839841
