Wavelength [microns]  Transmission [unitless]
     0.673500                0.00000
     0.674600                0.00000
     0.675700                0.00000
     0.676800                0.00000
     0.677900                0.00000
     0.679000                0.00000
     0.680101                0.00000
     0.681309                0.00000
     0.682586                0.00000
     0.683770                0.00000
     0.684703                0.00000
     0.685000                0.00000
     0.685000                0.00000
     0.685000                0.00000
     0.685000                0.00000
