Wavelength [microns]  Transmission [unitless]
      20.0000            3.55413e-10
      21.1209            1.77706e-10
      25.4343            2.43160e-09
      26.5015            3.52827e-10
      27.6223            1.77706e-10
      28.7031            1.77706e-10
      30.3030            3.46293e-10
      31.7582            2.88899e-09
      32.8873            1.77706e-10
      40.5045            2.87320e-09
      41.5717            7.23190e-10
      42.6388            7.07384e-10
      47.4560            1.10520e-09
      48.5232            8.50373e-10
      49.5903            4.29847e-08
      50.6575            2.63163e-07
      51.7247            5.02210e-06
      52.7918            7.64280e-06
      53.8590            5.62496e-06
      54.9262            2.24176e-05
      55.9933            8.50765e-06
      57.0605            2.52918e-05
      58.1277            0.000317507
      59.1948            0.000286571
      60.2620            0.000339866
      61.3292            0.000687730
      62.3963            0.000684672
      63.4635            0.000511608
      64.5307            0.000981294
      65.5978            0.000972413
      66.6650            0.000411180
      67.7322            0.000404775
      68.7993            0.000266758
      69.8665            0.000748984
      70.9337             0.00114266
      72.0008             0.00129744
      73.0680            0.000251943
      74.1352            0.000366719
      75.2023            4.24605e-05
      76.2695            0.000936495
      77.3367             0.00312337
      78.4038             0.00506715
      79.4710              0.0139230
      80.5382              0.0329603
      81.6053              0.0860964
      82.6725               0.199670
      83.7397               0.388349
      84.8068               0.528153
      85.8740               0.687887
      86.9412               0.748417
      88.0083               0.732180
      89.0755               0.709666
      90.1427               0.693579
      91.2098               0.760094
      92.2770               0.856512
      93.3442               0.939645
      94.4113               0.979053
      95.4785               0.993371
      96.5457               0.998756
      97.6128                1.00000
      98.6800               0.991638
      99.7472               0.945696
      100.814               0.908845
      101.882               0.874895
      102.949               0.853716
      104.016               0.832697
      105.083               0.786258
      106.150               0.741920
      107.217               0.741166
      108.285               0.737379
      109.352               0.728250
      110.419               0.720170
      111.486               0.714881
      112.553               0.704912
      113.620               0.688797
      114.688               0.668096
      115.755               0.643461
      116.822               0.617284
      117.889               0.588497
      118.956               0.549702
      120.023               0.499450
      121.090               0.436877
      122.158               0.365549
      123.225               0.288517
      124.292               0.212683
      125.359               0.146067
      126.426              0.0923222
      127.493              0.0542970
      128.561              0.0291571
      129.628              0.0155194
      130.695              0.0101845
      131.762             0.00929306
      132.829             0.00949627
      133.896             0.00973485
      134.964             0.00883250
      136.031             0.00751077
      137.098             0.00618153
      138.165             0.00471802
      139.232             0.00339915
      140.299             0.00238710
      141.367             0.00153618
      142.434            0.000948886
      143.501            0.000598478
      144.568            0.000385029
      145.635            0.000228108
      146.702            0.000142231
      147.770            8.68359e-05
      148.837            4.96586e-05
      149.904            3.17901e-05
      150.971            2.12529e-05
      152.038            1.40544e-05
      153.106            9.99590e-06
      154.173            6.58218e-06
      155.240            4.42645e-06
      156.307            2.80841e-06
      157.374            2.11192e-06
      158.441            1.51548e-06
      159.509            1.00041e-06
      160.576            7.92783e-07
      161.643            4.97897e-07
      162.710            3.99166e-07
      163.777            2.54101e-07
      164.844            2.26606e-07
      165.911            1.49547e-07
      166.979            1.35666e-07
      168.046            9.27682e-08
      169.113            9.47709e-08
      170.180            1.03837e-07
      171.247            1.19246e-07
      172.315            1.00520e-07
      173.382            7.83332e-08
      174.449            6.15029e-08
      175.516            4.91818e-08
      176.583            3.81422e-08
      177.650            3.25191e-08
      178.717            2.98486e-08
      179.785            2.77825e-08
      180.852            2.27370e-08
      181.919            1.53799e-08
      182.986            1.22617e-08
      184.053            1.20840e-08
      185.121            1.15597e-08
      186.188            9.42681e-09
      187.255            7.10901e-09
      188.322            6.57514e-09
      189.389            6.39743e-09
      190.456            5.86556e-09
      191.524            4.53813e-09
      192.591            3.22341e-09
      193.658            2.29039e-09
      194.725            1.77706e-09
      195.792            1.77706e-09
      196.859            2.13248e-09
      197.926            2.48789e-09
      198.994            2.13248e-09
      200.061            1.77706e-09
      201.128            1.59936e-09
      202.195            1.59936e-09
      203.262            1.77706e-09
      204.330            1.95477e-09
      205.397            1.95477e-09
      206.464            1.94191e-09
      207.531            1.77706e-09
      208.598            1.24395e-09
      209.665            5.33119e-10
      212.932            1.77706e-10
      214.000            3.55413e-10
      215.067            1.77706e-10
      216.134            1.77706e-10
      229.701            1.77706e-10
      230.768            1.77706e-10
      231.836            1.77706e-10
      232.903            1.77706e-10
      233.970            1.77706e-10
      235.037            1.77706e-10
      236.104            1.77706e-10
      237.171            1.77706e-10
      238.239            1.77706e-10
      239.306            1.77706e-10
      240.373            3.55413e-10
      241.440            3.55413e-10
      242.507            1.77706e-10
      243.574            1.77706e-10
      244.641            1.77706e-10
      245.709            1.77706e-10
      246.776            1.77706e-10
      247.843            1.77706e-10
      248.910            1.77706e-10
      249.977            1.77706e-10
      251.045            1.77706e-10
      252.112            1.77706e-10
      253.179            1.77706e-10
      254.246            1.77706e-10
      255.313            1.77706e-10
      256.380            3.55413e-10
      257.448            5.33119e-10
      258.515            7.10826e-10
      259.582            1.06624e-09
      260.649            1.24395e-09
      261.716            1.59936e-09
      262.783            1.77706e-09
      263.851            1.77706e-09
      264.918            1.95477e-09
      265.985            1.77706e-09
      267.052            1.59936e-09
      268.119            1.42165e-09
      269.186            1.42165e-09
      270.254            1.42165e-09
      271.321            1.59936e-09
      272.388            1.77706e-09
      273.455            1.95477e-09
      274.522            2.13248e-09
      275.589            2.13248e-09
      276.657            2.13248e-09
      277.724            1.95477e-09
      278.791            1.62347e-09
      279.858            1.42165e-09
      280.925            1.42165e-09
      281.992            1.24395e-09
      283.060            1.42165e-09
      284.127            1.59936e-09
      285.194            1.77706e-09
      286.261            1.95477e-09
      287.328            2.13248e-09
      288.395            2.31018e-09
      289.463            2.48789e-09
      290.530            2.48789e-09
      291.597            2.48789e-09
      292.664            2.48789e-09
      293.731            2.12463e-09
      294.798            1.95477e-09
      295.866            1.59936e-09
      296.933            1.29938e-09
      298.000            1.06624e-09
      299.067            8.88532e-10
      300.134            7.10826e-10
      301.201            7.10826e-10
      302.268            5.33119e-10
