Wavelength [microns]  Transmission [unitless]
      2.88500            0.000661969
      2.88951            0.000933414
      2.89408             0.00100445
      2.89807            0.000836533
      2.90273            0.000674525
      2.90745            0.000593771
      2.91214            0.000578679
      2.91690            0.000446777
      2.92119            0.000536090
      2.92520            0.000891249
      2.92987             0.00153499
      2.93459             0.00186438
      2.93928             0.00176355
      2.94404             0.00106637
      2.94831             0.00112654
      2.95233             0.00167723
      2.95701             0.00137693
      2.96173             0.00149201
      2.96642             0.00174635
      2.97118            0.000925296
      2.97542             0.00120188
      2.97946             0.00207278
      2.98416             0.00179205
      2.98887             0.00200814
      2.99356             0.00234183
      2.99832             0.00167956
      3.00254            0.000842467
      3.00659            0.000302889
      3.01130            0.000927464
      3.01601             0.00114879
      3.02070             0.00106529
      3.02546             0.00101738
      3.02965             0.00118515
      3.03373             0.00128629
      3.03844            0.000779740
      3.04315            0.000870042
      3.04785             0.00110844
      3.05260            0.000710997
      3.05677            0.000682062
      3.06086            0.000918590
      3.06558             0.00127684
      3.07029             0.00114790
      3.07499            0.000837658
      3.07973            0.000755938
      3.08388            0.000516445
      3.08800            0.000398869
      3.09273            0.000756377
      3.09743            0.000737558
      3.10213            0.000899944
      3.10687             0.00186266
      3.11100             0.00266064
      3.11513             0.00360560
      3.11987             0.00499152
      3.12457             0.00707089
      3.12927             0.00969886
      3.13400              0.0127393
      3.13811              0.0186856
      3.14227              0.0271657
      3.14701              0.0379996
      3.15171              0.0567486
      3.15642              0.0854670
      3.16114               0.126227
      3.16523               0.185891
      3.16940               0.264910
      3.17415               0.363521
      3.17885               0.472120
      3.18356               0.578550
      3.18827               0.673078
      3.19235               0.744955
      3.19654               0.791878
      3.20130               0.812383
      3.20599               0.817083
      3.21070               0.809652
      3.21541               0.793766
      3.21946               0.779039
      3.22368               0.765567
      3.22844               0.754415
      3.23313               0.749640
      3.23785               0.750029
      3.24254               0.755350
      3.24658               0.767578
      3.25082               0.783390
      3.25558               0.801158
      3.26027               0.820673
      3.26499               0.839610
      3.26967               0.856988
      3.27369               0.874242
      3.27796               0.887810
      3.28272               0.896298
      3.28741               0.899521
      3.29213               0.900365
      3.29680               0.899671
      3.30081               0.895771
      3.30510               0.890821
      3.30986               0.885732
      3.31455               0.881592
      3.31927               0.877147
      3.32393               0.872735
      3.32792               0.871212
      3.33224               0.872230
      3.33700               0.874844
      3.34169               0.875087
      3.34642               0.875740
      3.35106               0.876520
      3.35504               0.874092
      3.35938               0.871545
      3.36414               0.868892
      3.36883               0.863284
      3.37356               0.861386
      3.37819               0.862875
      3.38216               0.861834
      3.38652               0.866431
      3.39128               0.876356
      3.39597               0.887093
      3.40070               0.898929
      3.40532               0.911006
      3.40928               0.921835
      3.41366               0.928426
      3.41842               0.932316
      3.42311               0.939406
      3.42785               0.937552
      3.43245               0.929530
      3.43639               0.924824
      3.44080               0.916323
      3.44556               0.905695
      3.45025               0.897362
      3.45499               0.890339
      3.45957               0.885749
      3.46351               0.886051
      3.46794               0.886150
      3.47270               0.887995
      3.47739               0.895729
      3.48213               0.905876
      3.48670               0.917168
      3.49063               0.927842
      3.49508               0.939923
      3.49984               0.951286
      3.50453               0.958388
      3.50928               0.967759
      3.51382               0.977046
      3.51775               0.982801
      3.52222               0.985799
      3.52698               0.987722
      3.53167               0.991011
      3.53642               0.987251
      3.54094               0.981114
      3.54487               0.978148
      3.54937               0.975858
      3.55412               0.972916
      3.55881               0.967754
      3.56356               0.966181
      3.56807               0.964440
      3.57199               0.958729
      3.57651               0.957839
      3.58126               0.959051
      3.58595               0.960028
      3.59070               0.963845
      3.59519               0.967819
      3.59912               0.969703
      3.60365               0.969647
      3.60840               0.970253
      3.61309               0.973493
      3.61785               0.972861
      3.62231               0.971492
      3.62624               0.971291
      3.63079               0.966351
      3.63554               0.960473
      3.64023               0.955919
      3.64499               0.949454
      3.64943               0.942635
      3.65336               0.936370
      3.65794               0.930856
      3.66268               0.926717
      3.66737               0.924417
      3.67213               0.924950
      3.67655               0.926466
      3.68049               0.928128
      3.68508               0.931356
      3.68982               0.937248
      3.69451               0.945928
      3.69927               0.952488
      3.70367               0.959440
      3.70762               0.967628
      3.71222               0.976973
      3.71696               0.983008
      3.72165               0.984836
      3.72641               0.990626
      3.73078               0.995054
      3.73474               0.996825
      3.73937               0.999205
      3.74410                1.00000
      3.74879               0.998844
      3.75355               0.997734
      3.75790               0.994463
      3.76187               0.989230
      3.76651               0.986599
      3.77124               0.983082
      3.77593               0.978272
      3.78069               0.974275
      3.78502               0.971039
      3.78900               0.968687
      3.79365               0.967687
      3.79838               0.966197
      3.80307               0.964051
      3.80783               0.962432
      3.81213               0.960726
      3.81613               0.958453
      3.82080               0.954233
      3.82552               0.949835
      3.83021               0.945083
      3.83497               0.938418
      3.83925               0.930546
      3.84326               0.921957
      3.84794               0.913499
      3.85266               0.906202
      3.85735               0.900627
      3.86211               0.897213
      3.86637               0.899061
      3.87039               0.905207
      3.87508               0.912486
      3.87980               0.920726
      3.88449               0.929544
      3.88925               0.939437
      3.89348               0.942040
      3.89753               0.934712
      3.90223               0.915401
      3.90694               0.875310
      3.91163               0.812322
      3.91639               0.723453
      3.92060               0.615804
      3.92466               0.498308
      3.92937               0.383357
      3.93408               0.282826
      3.93878               0.199869
      3.94353               0.138152
      3.94771              0.0937010
      3.95179              0.0633184
      3.95651              0.0430433
      3.96122              0.0291227
      3.96592              0.0200144
      3.97066              0.0140131
      3.97483             0.00976514
      3.97893             0.00687266
      3.98366             0.00490664
      3.98836             0.00380845
      3.99306             0.00307286
      3.99780             0.00209662
      4.00194             0.00159395
      4.00606             0.00129181
      4.01080            0.000887710
      4.01550            0.000889185
      4.02020            0.000992571
      4.02494            0.000895812
      4.02906            0.000990796
      4.03320             0.00106558
      4.03794            0.000929734
      4.04264            0.000916010
      4.04734            0.000949579
      4.05207            0.000975632
      4.05617             0.00103354
      4.06034             0.00103843
      4.06508            0.000926574
      4.06978            0.000917139
      4.07449            0.000826231
      4.07921            0.000538242
      4.08329            0.000472723
      4.08747            0.000487491
      4.09222            0.000499220
      4.09692            0.000452609
      4.10163            0.000367956
      4.10634            0.000270450
      4.11040            0.000447009
      4.11461            0.000603324
      4.11937            0.000582786
      4.12406            0.000462724
      4.12877            0.000362950
      4.13347            0.000362641
      4.13752            0.000606627
      4.14175            0.000723931
      4.14651            0.000568137
      4.15120            0.000515543
      4.15592            0.000421225
      4.16061            0.000268731
      4.16463            0.000348206
      4.16889            0.000474188
      4.17365            0.000587080
      4.17834            0.000770339
      4.18306            0.000880597
      4.18774            0.000869165
      4.19175            0.000774947
      4.19603            0.000637697
      4.20079            0.000493948
      4.20548            0.000457974
      4.21020            0.000429419
      4.21487            0.000385046
      4.21887            0.000348038
      4.22317            0.000354725
      4.22793            0.000409214
      4.23314            0.000486411
      4.23500            0.000516059
