Wavelength [microns]  Transmission [unitless]
     0.876833             0.00717004
     0.877500             0.00488321
     0.878205             0.00321642
     0.878964             0.00205312
     0.879740             0.00128917
     0.880499            0.000820379
     0.881204            0.000542582
     0.881820            0.000351589
     0.882312            0.000143238
     0.882500                0.00000
     0.882500                0.00000
     0.882500                0.00000
     0.882500                0.00000
     0.882500                0.00000
     0.882500                0.00000
     0.882500                0.00000
