Wavelength [microns]  Transmission [unitless]
      103.437              0.0332853
      103.831              0.0331315
      104.228              0.0328145
      104.628              0.0323676
      105.032              0.0318678
      105.438              0.0313769
      105.847              0.0309567
      106.260              0.0306689
      106.704              0.0305550
      107.191              0.0305776
      107.678              0.0306829
      108.119              0.0308171
      108.471              0.0309263
      108.609              0.0309561
      108.609              0.0309561
      108.609              0.0309561
      108.609              0.0309561
      108.609              0.0309561
