Wavelength [microns]  Transmission [unitless]
     0.415518             0.00499761
     0.415893             0.00343466
     0.416228             0.00202869
     0.416520            0.000785343
     0.416700                0.00000
     0.416700                0.00000
     0.416700                0.00000
     0.416700                0.00000
     0.416700                0.00000
     0.416700                0.00000
     0.416700                0.00000
     0.416700                0.00000
     0.416700                0.00000
     0.416700                0.00000
     0.416700                0.00000
     0.416700                0.00000
     0.416700                0.00000
     0.416700                0.00000
