Wavelength [microns]  Transmission [unitless]
      29.9000            1.96510e-10
      30.4052            1.24196e-09
      30.9103            1.12309e-08
      31.5155            3.69669e-08
      32.0707            5.99379e-10
      32.7842            1.96510e-10
      33.4810            3.93021e-10
      33.9862            1.96510e-10
      34.7913            1.84872e-10
      35.2965            5.95479e-10
      35.8017            1.96510e-10
      36.3068            5.99539e-10
      36.8120            1.03402e-09
      37.3172            5.29002e-10
      37.8223            2.81696e-10
      38.3275            5.76156e-10
      38.8327            5.89531e-10
      39.3378            1.96510e-10
      39.8930            1.86337e-10
      40.3982            5.86315e-10
      40.9033            7.80335e-10
      41.4085            1.96510e-10
      41.9137            1.96510e-10
      42.4188            5.12514e-10
      42.9240            3.93021e-10
      43.3051            1.86560e-10
      45.6843            3.78504e-10
      46.1895            4.24832e-10
      46.6947            3.79426e-10
      47.1998            7.85710e-10
      47.7050            2.60563e-09
      48.2102            5.67179e-09
      48.7153            1.22464e-08
      49.2205            6.06640e-08
      49.7257            1.34652e-07
      50.2308            1.24679e-07
      50.7360            4.17824e-06
      51.2412            1.51910e-06
      51.7463            4.85319e-06
      52.2515            3.72724e-05
      52.7567            0.000106422
      53.2618            0.000139768
      53.7670            0.000161856
      54.2722            0.000396582
      54.7773             0.00126165
      55.2825             0.00371740
      55.7877              0.0129784
      56.2928              0.0311236
      56.7980              0.0595814
      57.3032              0.0985904
      57.8083               0.146107
      58.3135               0.202558
      58.8187               0.270165
      59.3238               0.341231
      59.8290               0.419392
      60.3342               0.498351
      60.8393               0.563607
      61.3445               0.614628
      61.8497               0.665536
      62.3548               0.733240
      62.8600               0.785277
      63.3652               0.827069
      63.8703               0.895317
      64.3755               0.956859
      64.8807               0.991318
      65.3858                1.00000
      65.8910               0.987430
      66.3962               0.982952
      66.9013               0.983075
      67.4065               0.964890
      67.9117               0.933077
      68.4168               0.887555
      68.9220               0.850973
      69.4272               0.849651
      69.9323               0.853428
      70.4375               0.853341
      70.9427               0.861721
      71.4478               0.881862
      71.9530               0.892796
      72.4582               0.898849
      72.9633               0.903222
      73.4685               0.917943
      73.9737               0.932098
      74.4788               0.946387
      74.9840               0.958726
      75.4892               0.963012
      75.9943               0.958667
      76.4995               0.941895
      77.0047               0.922771
      77.5098               0.885823
      78.0150               0.827148
      78.5202               0.777401
      79.0253               0.754682
      79.5305               0.742103
      80.0357               0.713835
      80.5408               0.677344
      81.0460               0.632370
      81.5512               0.581544
      82.0563               0.521184
      82.5615               0.461577
      83.0667               0.399833
      83.5718               0.344017
      84.0770               0.292885
      84.5822               0.249305
      85.0873               0.218376
      85.5925               0.194800
      86.0977               0.172182
      86.6028               0.150150
