Wavelength [microns]  Transmission [unitless]
      2.47807             0.00350091
      2.48000                0.00000
      2.48000                0.00000
      2.48000                0.00000
      2.48000                0.00000
      2.48000                0.00000
      2.48000                0.00000
      2.48000                0.00000
      2.48000                0.00000
      2.48000                0.00000
      2.48000                0.00000
      2.48000                0.00000
      2.48000                0.00000
