Wavelength [microns]  Transmission [unitless]
     0.781900                0.00000
     0.783000                0.00000
     0.784100                0.00000
     0.785200                0.00000
     0.786300                0.00000
     0.787400                0.00000
     0.788500                0.00000
     0.789600                0.00000
     0.790700                0.00000
     0.791800                0.00000
     0.792900                0.00000
     0.794000                0.00000
     0.795101                0.00000
     0.796309                0.00000
     0.797586                0.00000
     0.798770                0.00000
     0.799703                0.00000
     0.800000                0.00000
     0.800000                0.00000
     0.800000                0.00000
     0.800000                0.00000
