

Wavelength [microns]  Re(m)       Im(m)
      11.5735       1.8271421    0.0157066
      11.5767       1.8261913    0.0157281
      11.5799       1.8252397    0.0157500
      11.5831       1.8242872    0.0157723
      11.5863       1.8233339    0.0157948
      11.5895       1.8223795    0.0158178
      11.5927       1.8214241    0.0158411
      11.5959       1.8204679    0.0158648
      11.5991       1.8195106    0.0158888
      11.6023       1.8185519    0.0159132
      11.6055       1.8175924    0.0159380
      11.6087       1.8166323    0.0159631
      11.6119       1.8156704    0.0159886
      11.6151       1.8147081    0.0160145
      11.6183       1.8137444    0.0160408
      11.6215       1.8127792    0.0160675
      11.6247       1.8118130    0.0160945
      11.6279       1.8108457    0.0161220
      11.6311       1.8098772    0.0161498
      11.6343       1.8089074    0.0161781
      11.6375       1.8079362    0.0162067
      11.6407       1.8069640    0.0162358
      11.6439       1.8059908    0.0162652
      11.6471       1.8050154    0.0162951
      11.6503       1.8040391    0.0163255
      11.6535       1.8030612    0.0163562
      11.6567       1.8020823    0.0163873
      11.6599       1.8011013    0.0164190
      11.6631       1.8001192    0.0164510
      11.6663       1.7991363    0.0164834
      11.6695       1.7981509    0.0165164
      11.6727       1.7971643    0.0165497
      11.6759       1.7961766    0.0165835
      11.6791       1.7951870    0.0166178
      11.6823       1.7941955    0.0166525
      11.6855       1.7932026    0.0166877
      11.6887       1.7922080    0.0167234
      11.6919       1.7912117    0.0167596
      11.6951       1.7902141    0.0167962
      11.6983       1.7892143    0.0168333
      11.7015       1.7882129    0.0168709
      11.7047       1.7872097    0.0169090
      11.7079       1.7862046    0.0169476
      11.7111       1.7851977    0.0169868
      11.7143       1.7841890    0.0170264
      11.7175       1.7831782    0.0170665
      11.7207       1.7821656    0.0171072
      11.7239       1.7811515    0.0171484
      11.7271       1.7801346    0.0171901
      11.7303       1.7791159    0.0172324
      11.7335       1.7780958    0.0172752
      11.7367       1.7770730    0.0173186
      11.7399       1.7760482    0.0173625
      11.7431       1.7750211    0.0174070
      11.7463       1.7739921    0.0174521
      11.7495       1.7729609    0.0174977
      11.7527       1.7719274    0.0175439
      11.7559       1.7708917    0.0175908
      11.7591       1.7698538    0.0176382
      11.7623       1.7688133    0.0176862
      11.7655       1.7677704    0.0177348
      11.7687       1.7667255    0.0177840
      11.7719       1.7656780    0.0178339
      11.7751       1.7646276    0.0178844
      11.7783       1.7635750    0.0179355
      11.7815       1.7625204    0.0179873
      11.7847       1.7614630    0.0180397
      11.7879       1.7604026    0.0180928
      11.7911       1.7593399    0.0181466
      11.7943       1.7582744    0.0182010
      11.7975       1.7572061    0.0182562
      11.8007       1.7561351    0.0183120
      11.8039       1.7550613    0.0183685
      11.8071       1.7539848    0.0184258
      11.8103       1.7529055    0.0184837
      11.8135       1.7518233    0.0185424
      11.8167       1.7507381    0.0186018
      11.8199       1.7496499    0.0186620
      11.8231       1.7485586    0.0187229
      11.8263       1.7474645    0.0187846
      11.8295       1.7463672    0.0188470
      11.8327       1.7452662    0.0189103
      11.8359       1.7441627    0.0189743
      11.8391       1.7430561    0.0190392
      11.8423       1.7419461    0.0191048
      11.8455       1.7408322    0.0191713
      11.8487       1.7397159    0.0192386
      11.8519       1.7385956    0.0193068
      11.8551       1.7374716    0.0193758
      11.8583       1.7363443    0.0194457
      11.8615       1.7352139    0.0195165
      11.8647       1.7340797    0.0195881
      11.8679       1.7329417    0.0196607
      11.8711       1.7318004    0.0197342
      11.8743       1.7306553    0.0198086
      11.8775       1.7295061    0.0198839
      11.8807       1.7283536    0.0199602
      11.8839       1.7271967    0.0200375
      11.8871       1.7260361    0.0201157
      11.8903       1.7248712    0.0201950
      11.8935       1.7237025    0.0202752
      11.8967       1.7225299    0.0203565
      11.8999       1.7213534    0.0204387
      11.9031       1.7201720    0.0205221
      11.9063       1.7189873    0.0206065
      11.9095       1.7177976    0.0206919
      11.9127       1.7166044    0.0207785
      11.9159       1.7154052    0.0208662
      11.9191       1.7142029    0.0209550
      11.9223       1.7129954    0.0210449
      11.9255       1.7117835    0.0211360
      11.9287       1.7105670    0.0212283
      11.9319       1.7093458    0.0213218
      11.9351       1.7081205    0.0214164
      11.9383       1.7068894    0.0215123
      11.9415       1.7056535    0.0216094
      11.9447       1.7044129    0.0217078
      11.9479       1.7031673    0.0218075
      11.9511       1.7019159    0.0219085
      11.9543       1.7006600    0.0220108
      11.9575       1.6993990    0.0221144
      11.9607       1.6981326    0.0222194
      11.9639       1.6968610    0.0223257
      11.9671       1.6955838    0.0224335
      11.9703       1.6943014    0.0225427
      11.9735       1.6930125    0.0226533
      11.9767       1.6917186    0.0227654
      11.9799       1.6904186    0.0228790
      11.9831       1.6891133    0.0229941
      11.9863       1.6878016    0.0231107
      11.9895       1.6864846    0.0232288
      11.9927       1.6851617    0.0233485
      11.9959       1.6838317    0.0234699
      11.9991       1.6824957    0.0235929
      12.0023       1.6811535    0.0237176
      12.0055       1.6798049    0.0238440
      12.0087       1.6784499    0.0239720
      12.0119       1.6770884    0.0241018
      12.0151       1.6757210    0.0242333
      12.0183       1.6743454    0.0243667
      12.0215       1.6729642    0.0245019
      12.0247       1.6715757    0.0246389
      12.0279       1.6701803    0.0247778
      12.0311       1.6687769    0.0249187
      12.0343       1.6673673    0.0250615
      12.0375       1.6659497    0.0252063
      12.0407       1.6645253    0.0253531
      12.0439       1.6630932    0.0255020
      12.0471       1.6616534    0.0256529
      12.0503       1.6602068    0.0258059
      12.0535       1.6587509    0.0259612
      12.0567       1.6572877    0.0261186
      12.0599       1.6558166    0.0262782
      12.0631       1.6543373    0.0264401
      12.0663       1.6528486    0.0266045
      12.0695       1.6513528    0.0267710
      12.0727       1.6498488    0.0269399
      12.0759       1.6483352    0.0271114
      12.0791       1.6468132    0.0272853
      12.0823       1.6452825    0.0274617
      12.0855       1.6437424    0.0276407
      12.0887       1.6421931    0.0278224
      12.0919       1.6406349    0.0280067
      12.0951       1.6390672    0.0281937
      12.0983       1.6374902    0.0283834
      12.1015       1.6359029    0.0285760
      12.1047       1.6343062    0.0287715
      12.1079       1.6327002    0.0289698
      12.1111       1.6310829    0.0291712
      12.1143       1.6294558    0.0293756
      12.1175       1.6278182    0.0295830
      12.1207       1.6261700    0.0297937
      12.1239       1.6245108    0.0300076
      12.1271       1.6228414    0.0302247
      12.1303       1.6211612    0.0304450
      12.1335       1.6194690    0.0306689
      12.1367       1.6177659    0.0308962
      12.1399       1.6160512    0.0311270
      12.1431       1.6143246    0.0313615
      12.1463       1.6125855    0.0315997
      12.1495       1.6108352    0.0318415
      12.1527       1.6090723    0.0320872
      12.1559       1.6072966    0.0323368
      12.1591       1.6055089    0.0325904
      12.1623       1.6037080    0.0328480
      12.1655       1.6018949    0.0331097
      12.1687       1.6000674    0.0333758
      12.1719       1.5982268    0.0336461
      12.1751       1.5963728    0.0339208
      12.1783       1.5945039    0.0342002
      12.1815       1.5926219    0.0344840
      12.1847       1.5907248    0.0347726
      12.1879       1.5888145    0.0350657
      12.1911       1.5868883    0.0353640
      12.1943       1.5849473    0.0356672
      12.1975       1.5829912    0.0359755
      12.2007       1.5810199    0.0362890
      12.2039       1.5790312    0.0366080
      12.2071       1.5770273    0.0369324
      12.2103       1.5750073    0.0372624
      12.2135       1.5729711    0.0375979
      12.2167       1.5709181    0.0379393
      12.2199       1.5688469    0.0382868
      12.2231       1.5667596    0.0386401
      12.2263       1.5646532    0.0390000
      12.2295       1.5625299    0.0393660
      12.2327       1.5603881    0.0397385
      12.2359       1.5582272    0.0401179
      12.2391       1.5560480    0.0405039
      12.2423       1.5538477    0.0408973
      12.2455       1.5516306    0.0412973
      12.2487       1.5493914    0.0417049
      12.2519       1.5471327    0.0421200
      12.2551       1.5448534    0.0425427
      12.2583       1.5425527    0.0429734
      12.2615       1.5402305    0.0434121
      12.2647       1.5378859    0.0438593
      12.2679       1.5355204    0.0443146
      12.2711       1.5331320    0.0447787
      12.2743       1.5307205    0.0452517
      12.2775       1.5282850    0.0457339
      12.2807       1.5258272    0.0462251
      12.2839       1.5233440    0.0467262
      12.2871       1.5208353    0.0472372
      12.2903       1.5183026    0.0477582
      12.2935       1.5157442    0.0482894
      12.2967       1.5131589    0.0488314
      12.2999       1.5105463    0.0493845
      12.3031       1.5079093    0.0499482
      12.3063       1.5052428    0.0505237
      12.3095       1.5025477    0.0511112
      12.3127       1.4998254    0.0517105
      12.3159       1.4970722    0.0523225
      12.3191       1.4942898    0.0529472
      12.3223       1.4914759    0.0535853
      12.3255       1.4886323    0.0542366
      12.3287       1.4857566    0.0549019
      12.3319       1.4828491    0.0555814
      12.3351       1.4799080    0.0562757
      12.3383       1.4769347    0.0569849
      12.3415       1.4739254    0.0577100
      12.3447       1.4708807    0.0584512
      12.3479       1.4678015    0.0592086
      12.3511       1.4646850    0.0599832
      12.3543       1.4615316    0.0607752
      12.3575       1.4583391    0.0615855
      12.3607       1.4551105    0.0624137
      12.3639       1.4518404    0.0632616
      12.3671       1.4485304    0.0641290
      12.3703       1.4451782    0.0650169
      12.3735       1.4417849    0.0659256
      12.3767       1.4383476    0.0668561
      12.3799       1.4348656    0.0678092
      12.3831       1.4313395    0.0687850
      12.3863       1.4277674    0.0697846
      12.3895       1.4241494    0.0708085
      12.3927       1.4204798    0.0718588
      12.3959       1.4167635    0.0729345
      12.3991       1.4129982    0.0740371
      12.4023       1.4091785    0.0751685
      12.4055       1.4053067    0.0763287
      12.4087       1.4013824    0.0775186
      12.4119       1.3974023    0.0787397
      12.4151       1.3933647    0.0799933
      12.4183       1.3892716    0.0812795
      12.4215       1.3851179    0.0826007
      12.4247       1.3809052    0.0839571
      12.4279       1.3766289    0.0853510
      12.4311       1.3722898    0.0867831
      12.4343       1.3678857    0.0882551
      12.4375       1.3634142    0.0897687
      12.4407       1.3588752    0.0913249
      12.4439       1.3542663    0.0929257
      12.4471       1.3495885    0.0945718
      12.4503       1.3448347    0.0962669
      12.4535       1.3400056    0.0980119
      12.4567       1.3351014    0.0998083
      12.4599       1.3301163     0.101659
      12.4631       1.3250500     0.103567
      12.4663       1.3199027     0.105532
      12.4695       1.3146694     0.107558
      12.4727       1.3093466     0.109649
      12.4759       1.3039383     0.111805
      12.4791       1.2984360     0.114030
      12.4823       1.2928407     0.116328
      12.4855       1.2871488     0.118700
      12.4887       1.2813567     0.121151
      12.4919       1.2754627     0.123685
      12.4951       1.2694645     0.126305
      12.4984       1.2633581     0.129014
      12.5016       1.2571454     0.131817
      12.5048       1.2508199     0.134718
      12.5080       1.2443743     0.137724
      12.5112       1.2378150     0.140835
      12.5144       1.2311343     0.144060
      12.5176       1.2243266     0.147406
      12.5208       1.2173897     0.150877
      12.5240       1.2103246     0.154477
      12.5272       1.2031243     0.158216
      12.5304       1.1957893     0.162099
      12.5336       1.1883110     0.166136
      12.5368       1.1806890     0.170333
      12.5400       1.1729215     0.174699
      12.5432       1.1650054     0.179242
      12.5464       1.1569331     0.183975
      12.5496       1.1487060     0.188906
      12.5528       1.1403182     0.194047
      12.5560       1.1317649     0.199412
      12.5592       1.1230522     0.205008
      12.5624       1.1141711     0.210852
      12.5656       1.1051211     0.216959
      12.5688       1.0959048     0.223340
      12.5720       1.0865155     0.230015
      12.5752       1.0769545     0.237001
      12.5784       1.0672165     0.244321
      12.5816       1.0573119     0.251987
      12.5848       1.0472389     0.260023
      12.5880       1.0369991     0.268452
      12.5912       1.0265988     0.277296
      12.5944       1.0160502     0.286574
      12.5976       1.0053492     0.296323
      12.6008      0.99451375     0.306561
      12.6040      0.98354989     0.317324
      12.6072      0.97248334     0.328629
      12.6104      0.96132094     0.340517
      12.6136      0.95008379     0.353017
      12.6168      0.93880308     0.366153
      12.6200      0.92750692     0.379954
      12.6232      0.91622543     0.394451
      12.6264      0.90499532     0.409671
      12.6296      0.89385897     0.425636
      12.6328      0.88285595     0.442375
      12.6360      0.87203145     0.459912
      12.6392      0.86144686     0.478247
      12.6424      0.85115474     0.497391
      12.6456      0.84120530     0.517359
      12.6488      0.83165824     0.538146
      12.6520      0.82257622     0.559731
      12.6552      0.81401330     0.582103
      12.6584      0.80601567     0.605264
      12.6616      0.79864496     0.629158
      12.6648      0.79194170     0.653772
      12.6680      0.78594917     0.679074
      12.6712      0.78070289     0.705034
      12.6744      0.77624148     0.731583
      12.6776      0.77258515     0.758721
      12.6808      0.76976013     0.786389
      12.6840      0.76778382     0.814559
      12.6872      0.76667136     0.843190
      12.6904      0.76643497     0.872271
      12.6936      0.76708609     0.901773
      12.6968      0.76863343     0.931643
      12.7000      0.77108723     0.961890
      12.7032      0.77445662     0.992481
      12.7064      0.77875382      1.02341
      12.7096      0.78398323      1.05463
      12.7128      0.79016709      1.08617
      12.7160      0.79732114      1.11802
      12.7192      0.80546045      1.15014
      12.7224      0.81460643      1.18254
      12.7256      0.82479000      1.21522
      12.7288      0.83603925      1.24818
      12.7320      0.84838009      1.28137
      12.7352      0.86185926      1.31483
      12.7384      0.87650502      1.34851
      12.7416      0.89238364      1.38243
      12.7448      0.90952450      1.41655
      12.7480      0.92799997      1.45088
      12.7512      0.94787288      1.48539
      12.7544      0.96919721      1.52004
      12.7576      0.99205333      1.55481
      12.7608       1.0165033      1.58964
      12.7640       1.0426595      1.62451
      12.7672       1.0705663      1.65933
      12.7704       1.1003473      1.69406
      12.7736       1.1320871      1.72861
      12.7768       1.1658908      1.76288
      12.7800       1.2018532      1.79677
      12.7832       1.2400833      1.83016
      12.7864       1.2806910      1.86289
      12.7896       1.3237311      1.89477
      12.7928       1.3693361      1.92563
      12.7960       1.4175283      1.95522
      12.7992       1.4684827      1.98336
      12.8024       1.5221317      2.00970
      12.8056       1.5785451      2.03397
      12.8088       1.6377336      2.05585
      12.8120       1.6995804      2.07496
      12.8152       1.7640028      2.09093
      12.8184       1.8308510      2.10337
      12.8216       1.8999118      2.11190
      12.8248       1.9708283      2.11611
      12.8280       2.0432673      2.11564
      12.8312       2.1167777      2.11017
      12.8344       2.1908183      2.09941
      12.8376       2.2647967      2.08318
      12.8408       2.3380837      2.06135
      12.8440       2.4099696      2.03395
      12.8472       2.4798355      2.00104
      12.8504       2.5469155      1.96291
      12.8536       2.6105773      1.91991
      12.8568       2.6703274      1.87246
      12.8600       2.7255969      1.82115
      12.8632       2.7760794      1.76656
      12.8664       2.8214798      1.70937
      12.8696       2.8616726      1.65023
      12.8728       2.8966064      1.58985
      12.8760       2.9263623      1.52886
      12.8792       2.9511275      1.46780
      12.8824       2.9711318      1.40723
      12.8856       2.9866741      1.34758
      12.8888       2.9980924      1.28922
      12.8920       3.0057409      1.23249
      12.8952       3.0099912      1.17758
      12.8984       3.0112038      1.12467
      12.9016       3.0097301      1.07390
      12.9048       3.0059042      1.02532
      12.9080       3.0000386     0.978968
      12.9112       2.9924247     0.934865
      12.9144       2.9833162     0.892933
      12.9176       2.9729571     0.853165
      12.9208       2.9615474     0.815454
      12.9240       2.9492795     0.779749
      12.9272       2.9363158     0.745960
      12.9304       2.9228024     0.714004
      12.9336       2.9088652     0.683792
      12.9368       2.8946090     0.655226
      12.9400       2.8801312     0.628223
      12.9432       2.8655088     0.602690
      12.9464       2.8508165     0.578551
      12.9496       2.8361037     0.555711
      12.9528       2.8214226     0.534097
      12.9560       2.8068182     0.513640
      12.9592       2.7923222     0.494264
      12.9624       2.7779663     0.475909
      12.9656       2.7637713     0.458508
      12.9688       2.7497659     0.442012
      12.9720       2.7359476     0.426347
      12.9752       2.7223492     0.411483
      12.9784       2.7089632     0.397354
      12.9816       2.6958079     0.383928
      12.9848       2.6828804     0.371152
      12.9880       2.6701837     0.358989
      12.9912       2.6577339     0.347415
      12.9944       2.6455181     0.336383
      12.9976       2.6335409     0.325865
      13.0008       2.6217961     0.315828
      13.0040       2.6102872     0.306247
      13.0072       2.5990090     0.297096
      13.0104       2.5879631     0.288353
      13.0136       2.5771396     0.279990
      13.0168       2.5665410     0.271991
      13.0200       2.5561547     0.264330
      13.0232       2.5459874     0.256996
      13.0264       2.5360262     0.249966
      13.0296       2.5262706     0.243226
      13.0328       2.5167105     0.236756
      13.0360       2.5073512     0.230551
      13.0392       2.4981840     0.224592
      13.0424       2.4891982     0.218864
      13.0456       2.4803977     0.213360
      13.0488       2.4717741     0.208067
      13.0520       2.4633276     0.202977
      13.0552       2.4550405     0.198071
      13.0584       2.4469237     0.193351
      13.0616       2.4389670     0.188803
      13.0648       2.4311631     0.184419
      13.0680       2.4235144     0.180193
      13.0712       2.4160113     0.176114
      13.0744       2.4086533     0.172180
      13.0776       2.4014351     0.168380
      13.0808       2.3943574     0.164713
      13.0840       2.3874092     0.161168
      13.0872       2.3805904     0.157742
      13.0904       2.3738956     0.154428
      13.0936       2.3673277     0.151225
      13.0968       2.3608816     0.148126
      13.1000       2.3545461     0.145124
      13.1032       2.3483269     0.142219
      13.1064       2.3422186     0.139405
      13.1096       2.3362193     0.136679
      13.1128       2.3303220     0.134036
      13.1160       2.3245282     0.131474
      13.1192       2.3188345     0.128989
      13.1224       2.3132393     0.126579
      13.1256       2.3077369     0.124240
      13.1288       2.3023293     0.121970
      13.1320       2.2970088     0.119766
      13.1352       2.2917793     0.117625
      13.1384       2.2866316     0.115545
      13.1416       2.2815719     0.113524
      13.1448       2.2765899     0.111559
      13.1480       2.2716873     0.109648
      13.1512       2.2668650     0.107791
      13.1544       2.2621183     0.105984
      13.1576       2.2574441     0.104225
      13.1608       2.2528427     0.102514
      13.1640       2.2483115     0.100848
      13.1672       2.2438509    0.0992259
      13.1704       2.2394545    0.0976451
      13.1736       2.2351251    0.0961058
      13.1768       2.2308586    0.0946055
      13.1800       2.2266562    0.0931438
      13.1832       2.2225163    0.0917191
      13.1864       2.2184339    0.0903293
      13.1896       2.2144113    0.0889743
      13.1928       2.2104456    0.0876525
      13.1960       2.2065349    0.0863626
      13.1992       2.2026784    0.0851037
      13.2024       2.1988780    0.0838757
      13.2056       2.1951261    0.0826758
      13.2088       2.1914270    0.0815046
      13.2120       2.1877809    0.0803617
      13.2152       2.1841810    0.0792446
      13.2184       2.1806271    0.0781526
      13.2216       2.1771226    0.0770863
      13.2248       2.1736643    0.0760443
      13.2280       2.1702492    0.0750252
      13.2312       2.1668789    0.0740291
      13.2344       2.1635520    0.0730552
      13.2376       2.1602669    0.0721025
      13.2408       2.1570225    0.0711706
      13.2440       2.1538193    0.0702590
      13.2472       2.1506565    0.0693672
      13.2504       2.1475320    0.0684944
      13.2536       2.1444449    0.0676399
      13.2568       2.1413958    0.0668035
      13.2600       2.1383832    0.0659846
      13.2632       2.1354053    0.0651825
      13.2664       2.1324635    0.0643970
      13.2696       2.1295567    0.0636278
      13.2728       2.1266832    0.0628742
      13.2760       2.1238425    0.0621357
      13.2792       2.1210353    0.0614122
      13.2824       2.1182599    0.0607031
      13.2856       2.1155143    0.0600078
      13.2888       2.1128008    0.0593264
      13.2920       2.1101160    0.0586579
      13.2952       2.1074622    0.0580027
      13.2984       2.1048374    0.0573603
      13.3016       2.1022408    0.0567300
      13.3048       2.0996718    0.0561117
      13.3080       2.0971310    0.0555052
      13.3112       2.0946164    0.0549099
      13.3144       2.0921283    0.0543257
      13.3176       2.0896666    0.0537525
      13.3208       2.0872312    0.0531900
      13.3240       2.0848181    0.0526372
      13.3272       2.0824335    0.0520952
      13.3304       2.0800703    0.0515626
      13.3336       2.0777311    0.0510395
      13.3368       2.0754166    0.0505260
      13.3400       2.0731256    0.0500218
      13.3432       2.0708559    0.0495262
      13.3464       2.0686080    0.0490392
      13.3496       2.0663822    0.0485608
      13.3528       2.0641782    0.0480908
      13.3560       2.0619955    0.0476288
      13.3592       2.0598338    0.0471749
      13.3624       2.0576923    0.0467287
      13.3656       2.0555706    0.0462900
      13.3688       2.0534673    0.0458584
      13.3720       2.0513856    0.0454345
      13.3752       2.0493226    0.0450176
      13.3784       2.0472777    0.0446074
      13.3816       2.0452514    0.0442040
      13.3848       2.0432439    0.0438074
      13.3880       2.0412536    0.0434171
      13.3912       2.0392814    0.0430332
      13.3944       2.0373259    0.0426554
      13.3976       2.0353885    0.0422838
      13.4008       2.0334678    0.0419181
      13.4040       2.0315621    0.0415580
      13.4072       2.0296743    0.0412038
      13.4104       2.0278015    0.0408550
      13.4136       2.0259454    0.0405118
      13.4168       2.0241044    0.0401739
      13.4200       2.0222793    0.0398413
      13.4232       2.0204685    0.0395137
      13.4264       2.0186722    0.0391910
      13.4296       2.0168917    0.0388735
      13.4328       2.0151255    0.0385607
      13.4360       2.0133724    0.0382525
      13.4392       2.0116341    0.0379489
      13.4424       2.0099096    0.0376500
      13.4456       2.0081990    0.0373555
      13.4488       2.0065010    0.0370652
      13.4520       2.0048158    0.0367792
      13.4552       2.0031452    0.0364976
      13.4584       2.0014865    0.0362199
      13.4616       1.9998401    0.0359462
      13.4648       1.9982064    0.0356765
      13.4680       1.9965856    0.0354107
      13.4712       1.9949765    0.0351488
      13.4744       1.9933792    0.0348905
      13.4776       1.9917940    0.0346358
      13.4808       1.9902201    0.0343848
      13.4840       1.9886580    0.0341373
      13.4872       1.9871070    0.0338932
      13.4904       1.9855667    0.0336525
      13.4936       1.9840380    0.0334151
      13.4969       1.9825194    0.0331810
      13.5000       1.9810122    0.0329501
      13.5033       1.9795156    0.0327224
      13.5065       1.9780290    0.0324978
      13.5097       1.9765520    0.0322760
      13.5129       1.9750862    0.0320574
      13.5161       1.9736305    0.0318418
      13.5193       1.9721838    0.0316289
      13.5225       1.9707472    0.0314189
      13.5257       1.9693204    0.0312117
      13.5289       1.9679029    0.0310072
      13.5321       1.9664943    0.0308053
      13.5353       1.9650959    0.0306062
      13.5385       1.9637058    0.0304096
      13.5417       1.9623250    0.0302155
      13.5449       1.9609535    0.0300240
      13.5481       1.9595898    0.0298349
      13.5513       1.9582360    0.0296483
      13.5545       1.9568893    0.0294639
      13.5577       1.9555523    0.0292820
      13.5609       1.9542227    0.0291023
      13.5641       1.9529018    0.0289249
      13.5673       1.9515884    0.0287496
      13.5705       1.9502836    0.0285766
      13.5737       1.9489875    0.0284059
      13.5769       1.9476976    0.0282370
      13.5801       1.9464165    0.0280704
      13.5833       1.9451426    0.0279058
      13.5865       1.9438770    0.0277433
      13.5897       1.9426177    0.0275826
      13.5929       1.9413666    0.0274239
      13.5961       1.9401226    0.0272672
      13.5993       1.9388855    0.0271123
      13.6025       1.9376554    0.0269593
      13.6057       1.9364328    0.0268081
      13.6089       1.9352169    0.0266587
      13.6121       1.9340080    0.0265111
      13.6153       1.9328057    0.0263653
      13.6185       1.9316102    0.0262211
      13.6217       1.9304210    0.0260786
      13.6249       1.9292381    0.0259378
      13.6281       1.9280623    0.0257987
      13.6313       1.9268932    0.0256612
      13.6345       1.9257294    0.0255252
      13.6377       1.9245725    0.0253908
      13.6409       1.9234214    0.0252579
      13.6441       1.9222771    0.0251267
      13.6473       1.9211380    0.0249968
      13.6505       1.9200053    0.0248685
      13.6537       1.9188780    0.0247416
      13.6569       1.9177574    0.0246162
      13.6601       1.9166418    0.0244921
      13.6633       1.9155324    0.0243694
      13.6665       1.9144285    0.0242482
      13.6697       1.9133296    0.0241282
      13.6729       1.9122367    0.0240096
      13.6761       1.9111493    0.0238923
      13.6793       1.9100672    0.0237763
      13.6825       1.9089898    0.0236614
      13.6857       1.9079180    0.0235480
      13.6889       1.9068525    0.0234358
      13.6921       1.9057912    0.0233248
      13.6953       1.9047346    0.0232149
      13.6985       1.9036838    0.0231063
      13.7017       1.9026377    0.0229988
      13.7049       1.9015964    0.0228925
      13.7081       1.9005600    0.0227873
      13.7113       1.8995289    0.0226833
      13.7145       1.8985018    0.0225803
      13.7177       1.8974801    0.0224784
      13.7209       1.8964627    0.0223776
      13.7241       1.8954504    0.0222779
      13.7273       1.8944423    0.0221793
      13.7305       1.8934385    0.0220816
      13.7337       1.8924395    0.0219850
      13.7369       1.8914450    0.0218894
      13.7401       1.8904543    0.0217947
      13.7433       1.8894684    0.0217011
      13.7465       1.8884872    0.0216084
      13.7497       1.8875099    0.0215167
      13.7529       1.8865364    0.0214259
      13.7561       1.8855677    0.0213360
      13.7593       1.8846027    0.0212471
      13.7625       1.8836420    0.0211590
      13.7657       1.8826851    0.0210719
      13.7689       1.8817323    0.0209856
      13.7721       1.8807836    0.0209002
      13.7753       1.8798391    0.0208157
      13.7785       1.8788979    0.0207320
      13.7817       1.8779609    0.0206492
      13.7849       1.8770275    0.0205672
      13.7881       1.8760977    0.0204859
      13.7913       1.8751721    0.0204055
      13.7945       1.8742502    0.0203259
      13.7977       1.8733314    0.0202471
      13.8009       1.8724161    0.0201690
      13.8041       1.8715053    0.0200918
      13.8073       1.8705975    0.0200153
      13.8105       1.8696928    0.0199394
      13.8137       1.8687923    0.0198644
      13.8169       1.8678949    0.0197901
      13.8201       1.8670014    0.0197166
      13.8233       1.8661104    0.0196436
      13.8265       1.8652235    0.0195715
      13.8297       1.8643396    0.0195000
      13.8329       1.8634589    0.0194292
      13.8361       1.8625814    0.0193591
      13.8393       1.8617072    0.0192896
      13.8425       1.8608365    0.0192208
      13.8457       1.8599682    0.0191527
      13.8489       1.8591039    0.0190852
      13.8521       1.8582424    0.0190184
      13.8553       1.8573838    0.0189522
      13.8585       1.8565282    0.0188865
      13.8617       1.8556761    0.0188216
      13.8649       1.8548263    0.0187572
      13.8681       1.8539798    0.0186934
      13.8713       1.8531359    0.0186303
      13.8745       1.8522952    0.0185677
      13.8777       1.8514576    0.0185057
      13.8809       1.8506223    0.0184442
      13.8841       1.8497903    0.0183834
      13.8873       1.8489606    0.0183231
      13.8905       1.8481342    0.0182633
      13.8937       1.8473102    0.0182042
      13.8969       1.8464892    0.0181455
      13.9001       1.8456706    0.0180874
      13.9033       1.8448544    0.0180298
      13.9065       1.8440415    0.0179728
      13.9097       1.8432311    0.0179162
      13.9129       1.8424228    0.0178602
      13.9161       1.8416172    0.0178047
      13.9193       1.8408146    0.0177497
      13.9225       1.8400145    0.0176952
      13.9257       1.8392161    0.0176411
      13.9289       1.8384207    0.0175876
      13.9321       1.8376279    0.0175345
      13.9353       1.8368379    0.0174820
      13.9385       1.8360493    0.0174298
      13.9417       1.8352635    0.0173782
      13.9449       1.8344803    0.0173270
      13.9481       1.8336991    0.0172763
      13.9513       1.8329207    0.0172260
      13.9545       1.8321443    0.0171762
      13.9577       1.8313704    0.0171268
      13.9609       1.8305984    0.0170778
      13.9641       1.8298286    0.0170293
      13.9673       1.8290614    0.0169812
      13.9705       1.8282961    0.0169335
      13.9737       1.8275329    0.0168863
      13.9769       1.8267723    0.0168394
      13.9801       1.8260138    0.0167930
      13.9833       1.8252572    0.0167470
      13.9865       1.8245026    0.0167014
      13.9897       1.8237500    0.0166561
      13.9929       1.8230001    0.0166113
      13.9961       1.8222514    0.0165669
      13.9993       1.8215054    0.0165228
      14.0025       1.8207613    0.0164792
      14.0057       1.8200194    0.0164359
      14.0089       1.8192790    0.0163929
      14.0121       1.8185408    0.0163504
      14.0153       1.8178045    0.0163082
      14.0185       1.8170700    0.0162664
      14.0217       1.8163375    0.0162249
      14.0249       1.8156070    0.0161838
      14.0281       1.8148783    0.0161431
      14.0313       1.8141512    0.0161026
      14.0345       1.8134266    0.0160626
      14.0377       1.8127034    0.0160229
      14.0409       1.8119822    0.0159835
      14.0441       1.8112625    0.0159445
      14.0473       1.8105446    0.0159057
      14.0505       1.8098290    0.0158674
      14.0537       1.8091143    0.0158293
      14.0569       1.8084021    0.0157916
      14.0601       1.8076913    0.0157542
      14.0633       1.8069826    0.0157171
      14.0665       1.8062750    0.0156803
      14.0697       1.8055694    0.0156439
      14.0729       1.8048655    0.0156077
      14.0761       1.8041631    0.0155719
      14.0793       1.8034624    0.0155363
      14.0825       1.8027636    0.0155010
      14.0857       1.8020657    0.0154661
      14.0889       1.8013698    0.0154314
      14.0921       1.8006756    0.0153970
